"1gram","number of tweets","count"
"艇","23","31"
"浦","23","30"
"篇","23","28"
"珠","23","28"
"珍","23","28"
"蒸","23","27"
"伍","23","27"
"仿","23","27"
"饰","23","26"
"岗","23","26"
"填","23","26"
"叠","23","26"
"倡","23","26"
"颗","23","25"
"旺","23","25"
"慧","23","25"
"尺","23","25"
"踢","23","24"
"柱","23","24"
"刊","23","24"
"挡","23","23"
"祖","22","33"
"遥","22","30"
"扫","22","30"
"赔","22","28"
"册","22","27"
"锦","22","26"
"诚","22","26"
"蔡","22","26"
"酷","22","25"
"沫","22","25"
"哲","22","24"
"割","22","24"
"颈","22","23"
"贾","22","23"
"稿","22","23"
"滥","22","23"
"捧","22","23"
"忆","22","23"
"丁","22","23"
"琼","22","22"
"履","22","22"
"契","22","22"
"甸","21","46"
"饼","21","32"
"帝","21","29"
"抽","21","27"
"冈","21","27"
"脉","21","26"
"贫","21","25"
"纠","21","25"
"洁","21","25"
"辛","21","24"
"町","21","24"
"叶","21","24"
"饲","21","23"
"钩","21","23"
"粗","21","23"
"沟","21","23"
"屿","21","22"
"驳","21","21"
"癌","20","34"
"洞","20","29"
"汗","20","28"
"鹿","20","27"
"桃","20","27"
"幼","20","27"
"兽","20","27"
"屏","20","26"
"框","20","24"
"撞","20","24"
"侈","20","24"
"竹","20","23"
"描","20","23"
"邀","20","22"
"绑","20","22"
"残","20","22"
"旋","20","22"
"脆","20","21"
"磋","20","21"
"宋","20","21"
"偶","20","21"
"骤","20","20"
"牵","20","20"
"氛","20","20"
"慌","20","20"
"咨","20","20"
"铃","19","35"
"盐","19","30"
"垃","19","29"
"妆","19","28"
"勃","19","28"
"厦","19","26"
"赏","19","25"
"毛","19","25"
"祥","19","24"
"颜","19","23"
"墙","19","23"
"骚","19","22"
"郎","19","22"
"插","19","21"
"挖","19","21"
"役","19","21"
"峇","19","21"
"仔","19","21"
"郊","19","20"
"袋","19","20"
"泥","19","20"
"拨","19","20"
"惨","19","20"
"尊","19","20"
"溯","19","19"
"朋","19","19"
"怒","19","19"
"茶","18","30"
"圾","18","28"
"啤","18","28"
"磁","18","26"
"膜","18","25"
"菌","18","23"
"姓","18","23"
"伸","18","23"
"翰","18","22"
"桌","18","22"
"旭","18","22"
"卸","18","22"
"臣","18","21"
"怪","18","21"
"勤","18","21"
"昌","18","20"
"擎","18","20"
"唱","18","20"
"串","18","20"
"闯","18","19"
"笼","18","19"
"捉","18","19"
"怨","18","19"
"巧","18","19"
"兹","18","19"
"秒","18","18"
"淹","18","18"
"晤","18","18"
"扶","18","18"
"忍","18","18"
"滴","17","44"
"樱","17","36"
"蚁","17","29"
"殖","17","25"
"鸟","17","24"
"嘉","17","24"
"镍","17","22"
"吴","17","22"
"豁","17","21"
"昆","17","21"
"驰","17","20"
"诗","17","20"
"悦","17","20"
"舶","17","19"
"滩","17","19"
"晓","17","19"
"饱","17","18"
"脸","17","18"
"窃","17","18"
"濒","17","18"
"拼","17","18"
"抖","17","18"
"宠","17","18"
"吐","17","18"
"催","17","18"
"趟","17","17"
"勇","17","17"
"泳","16","38"
"麟","16","33"
"瓜","16","31"
"骑","16","23"
"递","16","22"
"莲","16","22"
"绳","16","22"
"睡","16","22"
"盗","16","22"
"瓷","16","22"
"侧","16","21"
"译","16","20"
"捷","16","20"
"闲","16","19"
"赠","16","19"
"稍","16","19"
"尹","16","19"
"奏","16","19"
"莎","16","18"
"烦","16","18"
"欲","16","18"
"曝","16","18"
"擦","16","18"
"惜","16","18"
"嫁","16","18"
"姿","16","18"
"兆","16","18"
"颁","16","17"
"锐","16","17"
"逮","16","17"
"腰","16","17"
"淳","16","17"
"寓","16","17"
"仇","16","17"
"踏","16","16"
"趁","16","16"
"朱","16","16"
"扮","16","16"
"弊","16","16"
"幻","16","16"
"孤","16","16"
"堵","16","16"
"句","16","16"
"蚂","15","26"
"炮","15","22"
"刀","15","22"
"闪","15","20"
"穆","15","20"
"烂","15","19"
"灰","15","19"
"娜","15","19"
"塌","15","19"
"泉","15","18"
"侠","15","18"
"鹰","15","17"
"锅","15","17"
"甜","15","17"
"掩","15","17"
"魏","15","16"
"寄","15","16"
"奔","15","16"
"韧","15","15"
"跻","15","15"
"窄","15","15"
"碎","15","15"
"毅","15","15"
"妙","15","15"
"仁","15","15"
"宛","14","23"
"寺","14","21"
"剑","14","20"
"羊","14","19"
"绘","14","19"
"篮","14","19"
"捞","14","19"
"缴","14","18"
"暑","14","18"
"忽","14","18"
"页","14","17"
"耀","14","17"
"泊","14","17"
"茂","14","16"
"舒","14","16"
"犹","14","16"
"槽","14","16"
"挽","14","16"
"悼","14","16"
"廊","14","16"
"魔","14","15"
"磨","14","15"
"瞬","14","15"
"欣","14","15"
"枯","14","15"
"晰","14","15"
"悬","14","15"
"吹","14","15"
"丸","14","15"
"辑","14","14"
"笑","14","14"
"碰","14","14"
"碑","14","14"
"渠","14","14"
"槛","14","14"
"旁","14","14"
"拘","14","14"
"巩","14","14"
"崇","14","14"
"吕","14","14"
"剔","14","14"
"丢","14","14"
"氨","13","36"
"纤","13","28"
"玻","13","25"
"尿","13","21"
"涂","13","20"
"鹏","13","18"
"翼","13","18"
"梯","13","18"
"岩","13","18"
"饿","13","17"
"脏","13","17"
"肺","13","17"
"砂","13","17"
"溢","13","17"
"逻","13","16"
"脂","13","16"
"滨","13","16"
"浏","13","16"
"浅","13","16"
"贯","13","15"
"谱","13","15"
"祸","13","15"
"凤","13","15"
"赋","13","14"
"纵","13","14"
"瘫","13","14"
"痪","13","14"
"牢","13","14"
"欠","13","14"
"扑","13","14"
"妥","13","14"
"遣","13","13"
"穷","13","13"
"睐","13","13"
"楚","13","13"
"搬","13","13"
"壮","13","13"
"喊","13","13"
"麒","12","29"
"蜜","12","21"
"稻","12","20"
"镑","12","18"
"乙","12","18"
"烷","12","17"
"浙","12","17"
"妻","12","17"
"囊","12","17"
"棉","12","16"
"讶","12","15"
"粒","12","15"
"尘","12","15"
"偷","12","15"
"仰","12","15"
"紫","12","14"
"沈","12","14"
"杉","12","14"
"拔","12","14"
"帖","12","14"
"帅","12","14"
"坎","12","14"
"仙","12","14"
"颠","12","13"
"闹","12","13"
"衅","12","13"
"皇","12","13"
"杭","12","13"
"懂","12","13"
"恼","12","13"
"哀","12","13"
"函","12","13"
"傍","12","13"
"俏","12","13"
"黯","12","12"
"辟","12","12"
"荐","12","12"
"瞩","12","12"
"渴","12","12"
"涯","12","12"
"搁","12","12"
"抬","12","12"
"宵","12","12"
"奋","12","12"
"垒","12","12"
"咎","12","12"
"刹","12","12"
"凝","12","12"
"亨","12","12"
"丑","12","12"
"榴","11","23"
"烤","11","22"
"堕","11","22"
"璃","11","21"
"祭","11","20"
"虫","11","18"
"孕","11","17"
"肃","11","16"
"滚","11","15"
"斋","11","15"
"郭","11","14"
"郁","11","14"
"蔬","11","14"
"芒","11","14"
"恰","11","14"
"徐","11","14"
"佣","11","14"
"辣","11","13"
"贪","11","13"
"衍","11","13"
"羽","11","13"
"狮","11","13"
"柯","11","13"
"恨","11","13"
"宴","11","13"
"厢","11","13"
"饥","11","12"
"钻","11","12"
"轰","11","12"
"贤","11","12"
"谴","11","12"
"潘","11","12"
"桂","11","12"
"杆","11","12"
"揽","11","12"
"拾","11","12"
"拦","11","12"
"孔","11","12"
"吓","11","12"
"俱","11","12"
"魅","11","11"
"酵","11","11"
"赫","11","11"
"蓬","11","11"
"眉","11","11"
"涡","11","11"
"梁","11","11"
"摊","11","11"
"拐","11","11"
"彦","11","11"
"唐","11","11"
"咏","11","11"
"吞","11","11"
"卿","11","11"
"卓","11","11"
"蟹","10","30"
"珊","10","26"
"鲸","10","21"
"巾","10","18"
"薄","10","16"
"腕","10","15"
"柴","10","15"
"虹","10","13"
"罐","10","13"
"涵","10","13"
"壤","10","13"
"喀","10","13"
"鼠","10","12"
"肤","10","12"
"盒","10","12"
"沪","10","12"
"柜","10","12"
"悠","10","12"
"奉","10","12"
"叙","10","12"
"齿","10","11"
"漂","10","11"
"歇","10","11"
"樟","10","11"
"栽","10","11"
"摸","10","11"
"慰","10","11"
"慕","10","11"
"惹","10","11"
"弟","10","11"
"妨","10","11"
"夹","10","11"
"厨","10","11"
"仑","10","11"
"辈","10","10"
"踩","10","10"
"赵","10","10"
"诱","10","10"
"裹","10","10"
"蚀","10","10"
"舍","10","10"
"疯","10","10"
"浸","10","10"
"沮","10","10"
"掘","10","10"
"捍","10","10"
"愤","10","10"
"惧","10","10"
"帷","10","10"
"坞","10","10"
"叹","10","10"
"删","10","10"
"兄","10","10"
"侨","10","10"
"眠","9","18"
"瑰","9","16"
"镓","9","14"
"浜","9","14"
"栋","9","14"
"斑","9","14"
"肩","9","12"
"熔","9","12"
"岳","9","12"
"妹","9","12"
"雾","9","11"
"腿","9","11"
"聊","9","11"
"瞒","9","11"
"盆","9","11"
"璐","9","11"
"滋","9","11"
"拯","9","11"
"怖","9","11"
"妮","9","11"
"剥","9","11"
"凶","9","11"
"辖","9","10"
"躲","9","10"
"罹","9","10"
"磷","9","10"
"碗","9","10"
"浩","9","10"
"挪","9","10"
"孚","9","10"
"壳","9","10"
"坊","9","10"
"坂","9","10"
"哇","9","10"
"陪","9","9"
"践","9","9"
"赁","9","9"
"貌","9","9"
"谐","9","9"
"谍","9","9"
"讽","9","9"
"蝉","9","9"
"胆","9","9"
"竭","9","9"
"琳","9","9"
"洽","9","9"
"敬","9","9"
"撰","9","9"
"摧","9","9"
"挣","9","9"
"拳","9","9"
"慈","9","9"
"惩","9","9"
"帆","9","9"
"峙","9","9"
"夸","9","9"
"勿","9","9"
"侦","9","9"
"伪","9","9"
"乃","9","9"
"妈","8","22"
"狗","8","17"
"橡","8","17"
"蜂","8","16"
"礁","8","15"
"玫","8","15"
"庙","8","15"
"喱","8","15"
"贿","8","13"
"燕","8","13"
"鹅","8","12"
"醇","8","12"
"瑟","8","12"
"剪","8","12"
"鬼","8","11"
"隼","8","11"
"铀","8","11"
"辽","8","11"
"缆","8","11"
"禽","8","11"
"猎","8","11"
"烹","8","11"
"囤","8","11"
"冕","8","11"
"鼎","8","10"
"遮","8","10"
"躺","8","10"
"贞","8","10"
"螃","8","10"
"肝","8","10"
"痕","8","10"
"澜","8","10"
"涅","8","10"
"您","8","10"
"弘","8","10"
"寅","8","10"
"壁","8","10"
"埋","8","10"
"鹤","8","9"
"骸","8","9"
"钴","8","9"
"逗","8","9"
"臂","8","9"
"胖","8","9"
"秉","8","9"
"硕","8","9"
"爽","8","9"
"澄","8","9"
"椅","8","9"
"屡","8","9"
"夷","8","9"
"坍","8","9"
"哉","8","9"
"僵","8","9"
"颖","8","8"
"阔","8","8"
"酋","8","8"
"轿","8","8"
"谜","8","8"
"詹","8","8"
"萧","8","8"
"莹","8","8"
"苛","8","8"
"缔","8","8"
"睫","8","8"
"狱","8","8"
"煌","8","8"
"渗","8","8"
"抹","8","8"
"徘","8","8"
"徊","8","8"
"彰","8","8"
"弄","8","8"
"帽","8","8"
"屈","8","8"
"嘴","8","8"
"勾","8","8"
"凡","8","8"
"凉","8","8"
"薯","7","16"
"梿","7","16"
"裙","7","13"
"嗅","7","13"
"飓","7","12"
"汹","7","12"
"汶","7","12"
"氮","7","12"
"恋","7","12"
"钠","7","11"
"窗","7","11"
"氟","7","11"
"钞","7","10"
"莉","7","10"
"砖","7","10"
"炒","7","10"
"枝","7","10"
"扇","7","10"
"仗","7","10"
"酱","7","9"
"蕾","7","9"
"筒","7","9"
"煮","7","9"
"漠","7","9"
"淋","7","9"
"汛","7","9"
"抄","7","9"
"悄","7","9"
"巫","7","9"
"嫩","7","9"
"址","7","9"
"卜","7","9"
"乳","7","9"
"丈","7","9"
"鼻","7","8"
"钦","7","8"
"邓","7","8"
"葬","7","8"
"肌","7","8"
"纲","7","8"
"窥","7","8"
"窝","7","8"
"矶","7","8"
"睛","7","8"
"涸","7","8"
"涛","7","8"
"枢","7","8"
"曹","7","8"
"昭","7","8"
"堤","7","8"
"麾","7","7"
"靡","7","7"
"霜","7","7"
"铢","7","7"
"酝","7","7"
"谅","7","7"
"衷","7","7"
"蔽","7","7"
"萌","7","7"
"腹","7","7"
"盼","7","7"
"盯","7","7"
"瘟","7","7"
"疼","7","7"
"琪","7","7"
"牲","7","7"
"灌","7","7"
"沦","7","7"
"汁","7","7"
"旷","7","7"
"敞","7","7"
"撼","7","7"
"搞","7","7"
"抨","7","7"
"憾","7","7"
"弯","7","7"
"弈","7","7"
"奠","7","7"
"喻","7","7"
"呆","7","7"
"傲","7","7"
"倦","7","7"
"俊","7","7"
"瑚","6","15"
"榄","6","14"
"茅","6","13"
"棋","6","13"
"忌","6","13"
"爸","6","11"
"岌","6","11"
"轩","6","9"
"纹","6","9"
"熙","6","9"
"泪","6","9"
"棒","6","9"
"姻","6","9"
"咬","6","9"
"匈","6","9"
"饪","6","8"
"缠","6","8"
"秦","6","8"
"祈","6","8"
"碧","6","8"
"硝","6","8"
"淇","6","8"
"梨","6","8"
"姐","6","8"
"埼","6","8"
"喉","6","8"
"卑","6","8"
"鸣","6","7"
"辐","6","7"
"诀","6","7"
"爪","6","7"
"棚","6","7"
"札","6","7"
"幌","6","7"
"娥","6","7"
"囚","6","7"
"刮","6","7"
"魁","6","6"
"钓","6","6"
"醉","6","6"
"迭","6","6"
"谣","6","6"
"裤","6","6"
"衔","6","6"
"茫","6","6"
"芽","6","6"
"芳","6","6"
"艳","6","6"
"肘","6","6"
"聪","6","6"
"耕","6","6"
"纾","6","6"
"粹","6","6"
"筋","6","6"
"盲","6","6"
"皆","6","6"
"痴","6","6"
"甩","6","6"
"牺","6","6"
"瀚","6","6"
"濑","6","6"
"涩","6","6"
"毙","6","6"
"棘","6","6"
"桩","6","6"
"栖","6","6"
"杠","6","6"
"晴","6","6"
"斩","6","6"
"斌","6","6"
"擅","6","6"
"拱","6","6"
"慑","6","6"
"愁","6","6"
"惑","6","6"
"悍","6","6"
"怡","6","6"
"徽","6","6"
"娃","6","6"
"咳","6","6"
"吊","6","6"
"厌","6","6"
"勉","6","6"
"冯","6","6"
"亥","6","6"
"丛","6","6"
"鳗","5","22"
"籽","5","11"
"橄","5","10"
"挝","5","10"
"忡","5","10"
"蒋","5","9"
"鳄","5","8"
"舫","5","8"
"绒","5","8"
"琴","5","8"
"淑","5","8"
"淀","5","8"
"泸","5","8"
"殡","5","8"
"幽","5","8"
"雀","5","7"
"铠","5","7"
"逛","5","7"
"轴","5","7"
"螺","5","7"
"蚊","5","7"
"珀","5","7"
"獭","5","7"
"灶","5","7"
"湿","5","7"
"攘","5","7"
"庇","5","7"
"岐","5","7"
"垣","5","7"
"圭","5","7"
"骂","5","6"
"钯","5","6"
"翔","5","6"
"粘","5","6"
"瘤","5","6"
"玲","5","6"
"狼","5","6"
"牧","5","6"
"煎","5","6"
"沼","5","6"
"氪","5","6"
"歼","5","6"
"朵","5","6"
"朔","5","6"
"晃","5","6"
"忒","5","6"
"君","5","6"
"侯","5","6"
"侣","5","6"
"仕","5","6"
"丘","5","6"
"颇","5","5"
"顷","5","5"
"阱","5","5"
"鄱","5","5"
"邱","5","5"
"遂","5","5"
"蹄","5","5"
"襟","5","5"
"藉","5","5"
"蕴","5","5"
"莪","5","5"
"茄","5","5"
"舌","5","5"
"肚","5","5"
"罄","5","5"
"缝","5","5"
"纬","5","5"
"磅","5","5"
"矢","5","5"
"睹","5","5"
"盎","5","5"
"畜","5","5"
"瑕","5","5"
"玄","5","5"
"燮","5","5"
"熬","5","5"
"潟","5","5"
"浆","5","5"
"沸","5","5"
"汝","5","5"
"棵","5","5"
"梳","5","5"
"栗","5","5"
"栃","5","5"
"柳","5","5"
"斜","5","5"
"摔","5","5"
"掏","5","5"
"挠","5","5"
"抚","5","5"
"扳","5","5"
"惟","5","5"
"悖","5","5"
"巅","5","5"
"屠","5","5"
"尴","5","5"
"尬","5","5"
"奕","5","5"
"垮","5","5"
"垫","5","5"
"坝","5","5"
"咒","5","5"
"匹","5","5"
"劫","5","5"
"刃","5","5"
"冶","5","5"
"仲","5","5"
"丙","5","5"
"柿","4","15"
"饺","4","11"
"陨","4","10"
"卤","4","10"
"穴","4","9"
"檬","4","9"
"柠","4","9"
"虾","4","8"
"薛","4","7"
"葵","4","7"
"犬","4","7"
"氯","4","7"
"尸","4","7"
"塚","4","7"
"陵","4","6"
"镕","4","6"
"锻","4","6"
"钳","4","6"
"蕉","4","6"
"犀","4","6"
"氖","4","6"
"梵","4","6"
"斐","4","6"
"孜","4","6"
"冥","4","6"
"兔","4","6"
"驿","4","5"
"雌","4","5"
"锈","4","5"
"铭","4","5"
"酰","4","5"
"辰","4","5"
"裸","4","5"
"蛇","4","5"
"葛","4","5"
"肿","4","5"
"磐","4","5"
"砍","4","5"
"焚","4","5"
"炫","4","5"
"涝","4","5"
"汀","4","5"
"挨","4","5"
"崭","4","5"
"崖","4","5"
"匠","4","5"
"傅","4","5"
"隧","4","4"
"隙","4","4"
"阐","4","4"
"闷","4","4"
"铅","4","4"
"辨","4","4"
"辙","4","4"
"蹈","4","4"
"觅","4","4"
"胺","4","4"
"胸","4","4"
"绞","4","4"
"糊","4","4"
"竣","4","4"
"祉","4","4"
"碌","4","4"
"砸","4","4"
"瘾","4","4"
"疵","4","4"
"瑙","4","4"
"狭","4","4"
"燥","4","4"
"煽","4","4"
"澎","4","4"
"浇","4","4"
"汲","4","4"
"汪","4","4"
"毯","4","4"
"殴","4","4"
"椰","4","4"
"栅","4","4"
"杞","4","4"
"朴","4","4"
"曙","4","4"
"暨","4","4"
"昔","4","4"
"敖","4","4"
"擘","4","4"
"撕","4","4"
"掺","4","4"
"掷","4","4"
"挟","4","4"
"拢","4","4"
"扼","4","4"
"懒","4","4"
"慨","4","4"
"愚","4","4"
"悟","4","4"
"悔","4","4"
"弦","4","4"
"廖","4","4"
"寡","4","4"
"寂","4","4"
"孝","4","4"
"婧","4","4"
"奘","4","4"
"壬","4","4"
"堀","4","4"
"垂","4","4"
"坪","4","4"
"嗽","4","4"
"喧","4","4"
"喘","4","4"
"啦","4","4"
"哦","4","4"
"哗","4","4"
"厄","4","4"
"匮","4","4"
"匪","4","4"
"勘","4","4"
"劝","4","4"
"兜","4","4"
"兀","4","4"
"僚","4","4"
"佑","4","4"
"乍","4","4"
"荞","3","10"
"莓","3","9"
"硫","3","8"
"泼","3","8"
"鸥","3","7"
"钉","3","7"
"粿","3","7"
"婆","3","7"
"鸭","3","6"
"镖","3","6"
"豚","3","6"
"瘦","3","6"
"椒","3","6"
"枫","3","6"
"捅","3","6"
"媛","3","6"
"噪","3","6"
"叻","3","6"
"鹦","3","5"
"鹉","3","5"
"阜","3","5"
"钾","3","5"
"衬","3","5"
"蝶","3","5"
"蒜","3","5"
"芭","3","5"
"脊","3","5"
"翅","3","5"
"篡","3","5"
"瞻","3","5"
"疮","3","5"
"滤","3","5"
"溶","3","5"
"殿","3","5"
"恤","3","5"
"卵","3","5"
"鳍","3","4"
"馒","3","4"
"飘","3","4"
"靴","3","4"
"霞","3","4"
"隶","3","4"
"陕","3","4"
"蝠","3","4"
"蝙","3","4"
"蒲","3","4"
"葱","3","4"
"苍","3","4"
"臭","3","4"
"膳","3","4"
"腻","3","4"
"胃","3","4"
"禅","3","4"
"睽","3","4"
"狠","3","4"
"烯","3","4"
"渥","3","4"
"浴","3","4"
"棍","3","4"
"枕","3","4"
"憧","3","4"
"後","3","4"
"宕","3","4"
"姚","3","4"
"奸","3","4"
"墩","3","4"
"坑","3","4"
"咸","3","4"
"厕","3","4"
"龟","3","3"
"麽","3","3"
"魂","3","3"
"飚","3","3"
"颓","3","3"
"颊","3","3"
"颂","3","3"
"霹","3","3"
"雳","3","3"
"雕","3","3"
"雁","3","3"
"阂","3","3"
"闽","3","3"
"闸","3","3"
"锣","3","3"
"锌","3","3"
"钊","3","3"
"釜","3","3"
"邸","3","3"
"邰","3","3"
"邪","3","3"
"躯","3","3"
"踊","3","3"
"贼","3","3"
"谭","3","3"
"谎","3","3"
"觑","3","3"
"袍","3","3"
"蜘","3","3"
"蛮","3","3"
"蛛","3","3"
"蓉","3","3"
"荼","3","3"
"舵","3","3"
"肴","3","3"
"肠","3","3"
"羡","3","3"
"缉","3","3"
"绽","3","3"
"绵","3","3"
"绫","3","3"
"粱","3","3"
"粥","3","3"
"粕","3","3"
"簸","3","3"
"窘","3","3"
"稔","3","3"
"祷","3","3"
"矫","3","3"
"矩","3","3"
"癫","3","3"
"痫","3","3"
"痊","3","3"
"獗","3","3"
"猝","3","3"
"猖","3","3"
"牟","3","3"
"牒","3","3"
"炙","3","3"
"灼","3","3"
"湃","3","3"
"渣","3","3"
"淮","3","3"
"沁","3","3"
"殆","3","3"
"橙","3","3"
"梭","3","3"
"杪","3","3"
"暇","3","3"
"晟","3","3"
"晕","3","3"
"晒","3","3"
"昧","3","3"
"搅","3","3"
"揣","3","3"
"捆","3","3"
"抉","3","3"
"扯","3","3"
"扔","3","3"
"戚","3","3"
"懈","3","3"
"慷","3","3"
"愉","3","3"
"怠","3","3"
"廓","3","3"
"庸","3","3"
"帜","3","3"
"帐","3","3"
"嵌","3","3"
"崽","3","3"
"岖","3","3"
"屯","3","3"
"娴","3","3"
"娘","3","3"
"娅","3","3"
"姬","3","3"
"姜","3","3"
"姑","3","3"
"奎","3","3"
"墓","3","3"
"墅","3","3"
"坷","3","3"
"坟","3","3"
"噩","3","3"
"喆","3","3"
"啊","3","3"
"唾","3","3"
"唤","3","3"
"哭","3","3"
"哨","3","3"
"咙","3","3"
"吾","3","3"
"叮","3","3"
"叔","3","3"
"叉","3","3"
"厮","3","3"
"勋","3","3"
"剖","3","3"
"凰","3","3"
"凋","3","3"
"僧","3","3"
"俩","3","3"
"亭","3","3"
"乾","3","3"
"鹳","2","8"
"藕","2","8"
"鲨","2","6"
"骏","2","6"
"蜊","2","6"
"蛤","2","6"
"鲟","2","5"
"腺","2","5"
"橇","2","5"
"鳝","2","4"
"髓","2","4"
"颤","2","4"
"铂","2","4"
"衫","2","4"
"萝","2","4"
"菠","2","4"
"芥","2","4"
"粽","2","4"
"粪","2","4"
"瞪","2","4"
"盂","2","4"
"疹","2","4"
"榨","2","4"
"徹","2","4"
"幢","2","4"
"帘","2","4"
"嘛","2","4"
"哔","2","4"
"匆","2","4"
"骆","2","3"
"馅","2","3"
"霉","2","3"
"锭","2","3"
"钕","2","3"
"酮","2","3"
"酪","2","3"
"酥","2","3"
"酚","2","3"
"邢","2","3"
"轧","2","3"
"蹦","2","3"
"蠢","2","3"
"蚶","2","3"
"藩","2","3"
"荔","2","3"
"膏","2","3"
"羁","2","3"
"糯","2","3"
"笃","2","3"
"碟","2","3"
"猿","2","3"
"犊","2","3"
"焊","2","3"
"汕","2","3"
"搏","2","3"
"寮","2","3"
"娟","2","3"
"哩","2","3"
"咽","2","3"
"呷","2","3"
"吻","2","3"
"卉","2","3"
"俞","2","3"
"侍","2","3"
"伺","2","3"
"乒","2","3"
"鸽","2","2"
"鸦","2","2"
"鳀","2","2"
"鲇","2","2"
"鱿","2","2"
"鰤","2","2"
"骄","2","2"
"馈","2","2"
"顽","2","2"
"韵","2","2"
"鞍","2","2"
"霾","2","2"
"隘","2","2"
"陡","2","2"
"陌","2","2"
"陋","2","2"
"阮","2","2"
"镝","2","2"
"锯","2","2"
"锤","2","2"
"锚","2","2"
"锉","2","2"
"铰","2","2"
"铉","2","2"
"钰","2","2"
"钮","2","2"
"鑫","2","2"
"銮","2","2"
"醋","2","2"
"郡","2","2"
"邂","2","2"
"遑","2","2"
"逸","2","2"
"逅","2","2"
"迦","2","2"
"辱","2","2"
"辍","2","2"
"躏","2","2"
"躁","2","2"
"蹲","2","2"
"蹂","2","2"
"跋","2","2"
"趸","2","2"
"赂","2","2"
"贱","2","2"
"谬","2","2"
"谦","2","2"
"讚","2","2"
"袱","2","2"
"袁","2","2"
"蜡","2","2"
"蛙","2","2"
"蚕","2","2"
"萩","2","2"
"菇","2","2"
"荚","2","2"
"茵","2","2"
"苯","2","2"
"芦","2","2"
"膀","2","2"
"肪","2","2"
"肢","2","2"
"耻","2","2"
"耸","2","2"
"耋","2","2"
"耄","2","2"
"翠","2","2"
"羞","2","2"
"缸","2","2"
"缚","2","2"
"绷","2","2"
"绰","2","2"
"绚","2","2"
"绎","2","2"
"紊","2","2"
"糙","2","2"
"篷","2","2"
"篪","2","2"
"筷","2","2"
"笨","2","2"
"笠","2","2"
"竿","2","2"
"窿","2","2"
"窟","2","2"
"穗","2","2"
"稣","2","2"
"祀","2","2"
"碾","2","2"
"砾","2","2"
"砲","2","2"
"矽","2","2"
"睬","2","2"
"睦","2","2"
"痍","2","2"
"畴","2","2"
"畔","2","2"
"畏","2","2"
"甫","2","2"
"瓮","2","2"
"瓣","2","2"
"璨","2","2"
"璀","2","2"
"琰","2","2"
"琐","2","2"
"琉","2","2"
"狄","2","2"
"狀","2","2"
"爵","2","2"
"爬","2","2"
"煇","2","2"
"焕","2","2"
"灿","2","2"
"潭","2","2"
"漩","2","2"
"漆","2","2"
"滕","2","2"
"溜","2","2"
"溅","2","2"
"湄","2","2"
"渲","2","2"
"渤","2","2"
"渝","2","2"
"渊","2","2"
"涎","2","2"
"洼","2","2"
"泣","2","2"
"況","2","2"
"沧","2","2"
"沛","2","2"
"毋","2","2"
"殷","2","2"
"槿","2","2"
"梶","2","2"
"梧","2","2"
"條","2","2"
"梗","2","2"
"桐","2","2"
"栓","2","2"
"朽","2","2"
"暄","2","2"
"斧","2","2"
"斡","2","2"
"敷","2","2"
"敝","2","2"
"攫","2","2"
"掣","2","2"
"捣","2","2"
"捡","2","2"
"捏","2","2"
"捎","2","2"
"捂","2","2"
"拮","2","2"
"拭","2","2"
"拙","2","2"
"扛","2","2"
"扒","2","2"
"戳","2","2"
"戟","2","2"
"懿","2","2"
"憬","2","2"
"慜","2","2"
"惬","2","2"
"惫","2","2"
"悭","2","2"
"恳","2","2"
"恫","2","2"
"恙","2","2"
"忱","2","2"
"忑","2","2"
"忐","2","2"
"忏","2","2"
"弓","2","2"
"巷","2","2"
"巍","2","2"
"崔","2","2"
"岚","2","2"
"岂","2","2"
"尧","2","2"
"寐","2","2"
"孵","2","2"
"嫦","2","2"
"媲","2","2"
"婪","2","2"
"娩","2","2"
"妖","2","2"
"妄","2","2"
"奴","2","2"
"奄","2","2"
"夯","2","2"
"塘","2","2"
"嚣","2","2"
"嘲","2","2"
"嗣","2","2"
"喂","2","2"
"啓","2","2"
"唏","2","2"
"咤","2","2"
"叱","2","2"
"叛","2","2"
"劾","2","2"
"凹","2","2"
"凛","2","2"
"倪","2","2"
"倘","2","2"
"侃","2","2"
"伞","2","2"
"亩","2","2"
"鳌","1","3"
"雹","1","3"
"钛","1","3"
"钙","1","3"
"藻","1","3"
"芡","1","3"
"羚","1","3"
"痔","1","3"
"狲","1","3"
"焗","1","3"
"鬣","1","2"
"馏","1","2"
"颱","1","2"
"颅","1","2"
"隈","1","2"
"陀","1","2"
"镯","1","2"
"鄂","1","2"
"邡","1","2"
"豹","1","2"
"襄","1","2"
"蝴","1","2"
"蜥","1","2"
"蚝","1","2"
"薇","1","2"
"蓓","1","2"
"荳","1","2"
"芙","1","2"
"腮","1","2"
"腩","1","2"
"腋","1","2"
"脷","1","2"
"胚","1","2"
"耦","1","2"
"缨","1","2"
"笛","1","2"
"眈","1","2"
"盃","1","2"
"皱","1","2"
"璞","1","2"
"玟","1","2"
"猩","1","2"
"狸","1","2"
"狐","1","2"
"爷","1","2"
"潺","1","2"
"漓","1","2"
"漉","1","2"
"滔","1","2"
"泗","1","2"
"沾","1","2"
"氚","1","2"
"毂","1","2"
"梢","1","2"
"斓","1","2"
"揾","1","2"
"惺","1","2"
"惚","1","2"
"恹","1","2"
"恍","1","2"
