"1gram","number of tweets","count"
"內","1","1"
"儋","1","1"
"備","1","1"
"偻","1","1"
"個","1","1"
"俾","1","1"
"俳","1","1"
"俭","1","1"
"俪","1","1"
"俚","1","1"
"侬","1","1"
"侪","1","1"
"侥","1","1"
"侏","1","1"
"侄","1","1"
"佰","1","1"
"佬","1","1"
"佝","1","1"
"伉","1","1"
"仨","1","1"
"亢","1","1"
"亘","1","1"
"乞","1","1"
