"1gram","number of tweets","count"
"礁","15","20"
"厨","15","20"
"侠","15","20"
"乳","15","20"
"柔","15","19"
"廷","15","19"
"帐","15","19"
"岩","15","19"
"颗","15","18"
"芬","15","18"
"笑","15","18"
"祥","15","18"
"盼","15","18"
"烟","15","18"
"毕","15","18"
"句","15","18"
"踏","15","17"
"讽","15","17"
"耶","15","17"
"泄","15","17"
"催","15","17"
"侧","15","17"
"霍","15","16"
"贺","15","16"
"谋","15","16"
"懂","15","16"
"韧","15","15"
"酿","15","15"
"糟","15","15"
"皆","15","15"
"桌","15","15"
"擦","15","15"
"掀","15","15"
"樱","14","28"
"乒","14","26"
"乓","14","25"
"梨","14","22"
"峇","14","22"
"尿","14","22"
"冻","14","21"
"瑟","14","20"
"墙","14","20"
"郭","14","19"
"辩","14","18"
"斤","14","17"
"叠","14","17"
"锡","14","16"
"腊","14","16"
"灰","14","16"
"寄","14","16"
"垃","14","16"
"圾","14","16"
"冈","14","16"
"逻","14","15"
"赌","14","15"
"谢","14","15"
"藤","14","15"
"筛","14","15"
"玻","14","15"
"狱","14","15"
"滨","14","15"
"沟","14","15"
"捧","14","15"
"忽","14","15"
"弗","14","15"
"妻","14","15"
"厘","14","15"
"邀","14","14"
"逮","14","14"
"纵","14","14"
"碑","14","14"
"疯","14","14"
"晋","14","14"
"昌","14","14"
"擅","14","14"
"拔","14","14"
"宛","13","28"
"铜","13","22"
"菌","13","22"
"茶","13","22"
"鬼","13","20"
"蔬","13","20"
"泳","13","20"
"闪","13","19"
"盐","13","18"
"孤","13","17"
"饰","13","16"
"豫","13","16"
"蒸","13","16"
"艾","13","16"
"翁","13","16"
"簿","13","16"
"兹","13","16"
"骑","13","15"
"颠","13","15"
"钩","13","15"
"缴","13","15"
"柱","13","15"
"搬","13","15"
"卓","13","15"
"趟","13","14"
"臣","13","14"
"滩","13","14"
"崎","13","14"
"填","13","14"
"倡","13","14"
"颇","13","13"
"酷","13","13"
"豁","13","13"
"荐","13","13"
"脆","13","13"
"疲","13","13"
"潘","13","13"
"浦","13","13"
"槛","13","13"
"搞","13","13"
"怒","13","13"
"忆","13","13"
"彻","13","13"
"庞","13","13"
"亦","13","13"
"妈","12","26"
"鸟","12","22"
"饼","12","21"
"鞋","12","21"
"躺","12","20"
"绳","12","20"
"狗","12","20"
"氨","12","19"
"袋","12","17"
"菅","12","17"
"缅","12","17"
"甸","12","17"
"丶","12","17"
"贬","12","16"
"羽","12","16"
"紫","12","16"
"旱","12","16"
"摊","12","16"
"译","12","15"
"插","12","15"
"亨","12","15"
"丸","12","15"
"羊","12","14"
"穆","12","14"
"猜","12","14"
"炒","12","14"
"淘","12","14"
"涂","12","14"
"杆","12","14"
"晤","12","14"
"掘","12","14"
"挪","12","14"
"抽","12","14"
"怨","12","14"
"幻","12","14"
"喊","12","14"
"佣","12","14"
"鹿","12","13"
"轰","12","13"
"貌","12","13"
"莲","12","13"
"舍","12","13"
"欲","12","13"
"敌","12","13"
"慌","12","13"
"壳","12","13"
"坊","12","13"
"哲","12","13"
"刹","12","13"
"凡","12","13"
"乃","12","13"
"矶","12","12"
"璃","12","12"
"炼","12","12"
"桑","12","12"
"曝","12","12"
"扶","12","12"
"宴","12","12"
"奏","12","12"
"夹","12","12"
"垒","12","12"
"虫","11","19"
"宠","11","17"
"鼠","11","16"
"虾","11","16"
"薇","11","16"
"瓷","11","16"
"脂","11","15"
"棒","11","15"
"嘉","11","15"
"仁","11","15"
"艇","11","14"
"挂","11","14"
"奢","11","14"
"鹅","11","13"
"锋","11","13"
"稿","11","13"
"烹","11","13"
"扭","11","13"
"戈","11","13"
"惟","11","13"
"忠","11","13"
"吹","11","13"
"卸","11","13"
"仙","11","13"
"锅","11","12"
"辅","11","12"
"踩","11","12"
"尊","11","12"
"刑","11","12"
"闹","11","11"
"郊","11","11"
"逝","11","11"
"踢","11","11"
"贯","11","11"
"脉","11","11"
"翰","11","11"
"硕","11","11"
"甘","11","11"
"梳","11","11"
"曹","11","11"
"晰","11","11"
"拳","11","11"
"契","11","11"
"叹","11","11"
"勤","11","11"
"删","11","11"
"丑","11","11"
"豹","10","19"
"钴","10","18"
"裤","10","17"
"磁","10","17"
"雀","10","16"
"舱","10","16"
"膜","10","15"
"忌","10","15"
"乔","10","15"
"脸","10","14"
"粒","10","14"
"擎","10","14"
"轴","10","13"
"烤","10","13"
"饲","10","12"
"饱","10","12"
"闲","10","12"
"腿","10","12"
"聊","10","12"
"碎","10","12"
"歇","10","12"
"桃","10","12"
"慧","10","12"
"幼","10","12"
"辟","10","11"
"詹","10","11"
"袖","10","11"
"舶","10","11"
"腺","10","11"
"肤","10","11"
"耀","10","11"
"睛","10","11"
"渴","10","11"
"椅","10","11"
"枢","10","11"
"撒","10","11"
"怡","10","11"
"奔","10","11"
"坠","10","11"
"址","10","11"
"呆","10","11"
"匹","10","11"
"魏","10","10"
"驳","10","10"
"贾","10","10"
"蓬","10","10"
"粹","10","10"
"竭","10","10"
"皇","10","10"
"炮","10","10"
"濒","10","10"
"滋","10","10"
"溃","10","10"
"沈","10","10"
"旁","10","10"
"拐","10","10"
"惨","10","10"
"忍","10","10"
"役","10","10"
"俗","10","10"
"薯","9","22"
"尘","9","16"
"螺","9","15"
"篮","9","15"
"孕","9","15"
"棕","9","14"
"铭","9","13"
"铠","9","13"
"祭","9","13"
"捞","9","13"
"寓","9","13"
"孙","9","13"
"喀","9","13"
"偶","9","13"
"薄","9","12"
"眠","9","12"
"狼","9","12"
"棉","9","12"
"您","9","12"
"奎","9","12"
"诈","9","11"
"莎","9","11"
"舌","9","11"
"橡","9","11"
"桶","9","11"
"晒","9","11"
"挣","9","11"
"兽","9","11"
"侈","9","11"
"隧","9","10"
"钻","9","10"
"赤","9","10"
"肖","9","10"
"琳","9","10"
"淹","9","10"
"汰","9","10"
"柜","9","10"
"拨","9","10"
"抨","9","10"
"悬","9","10"
"恼","9","10"
"宋","9","10"
"孔","9","10"
"丈","9","10"
"骚","9","9"
"陕","9","9"
"闯","9","9"
"辱","9","9"
"辈","9","9"
"谴","9","9"
"舒","9","9"
"瞩","9","9"
"痕","9","9"
"璐","9","9"
"洽","9","9"
"氛","9","9"
"挽","9","9"
"拯","9","9"
"拘","9","9"
"惧","9","9"
"惜","9","9"
"悲","9","9"
"庄","9","9"
"尸","9","9"
"尴","9","9"
"尬","9","9"
"壁","9","9"
"埋","9","9"
"唐","9","9"
"吞","9","9"
"剥","9","9"
"剑","9","9"
"胆","8","15"
"莉","8","12"
"牧","8","12"
"旭","8","12"
"巢","8","12"
"吾","8","12"
"邓","8","11"
"窃","8","11"
"盗","8","11"
"浩","8","11"
"屡","8","11"
"妮","8","11"
"肩","8","10"
"滤","8","10"
"溯","8","10"
"欺","8","10"
"柯","8","10"
"壤","8","10"
"卵","8","10"
"侣","8","10"
"鼻","8","9"
"霹","8","9"
"萎","8","9"
"腐","8","9"
"聪","8","9"
"笼","8","9"
"砍","8","9"
"徒","8","9"
"屿","8","9"
"坍","8","9"
"啸","8","9"
"吐","8","9"
"俱","8","9"
"仔","8","9"
"雾","8","8"
"诱","8","8"
"诀","8","8"
"衍","8","8"
"肢","8","8"
"粘","8","8"
"稍","8","8"
"祸","8","8"
"眉","8","8"
"町","8","8"
"涵","8","8"
"浸","8","8"
"浏","8","8"
"泥","8","8"
"槽","8","8"
"杠","8","8"
"摸","8","8"
"摧","8","8"
"挡","8","8"
"扑","8","8"
"慰","8","8"
"徐","8","8"
"弈","8","8"
"峡","8","8"
"履","8","8"
"坞","8","8"
"厢","8","8"
"厉","8","8"
"卿","8","8"
"铝","7","18"
"罢","7","16"
"纹","7","13"
"坂","7","12"
"蛛","7","11"
"啦","7","11"
"庙","7","10"
"啤","7","10"
"伪","7","10"
"饪","7","9"
"酱","7","9"
"蜘","7","9"
"葬","7","9"
"肴","7","9"
"纺","7","9"
"瘦","7","9"
"猴","7","9"
"煮","7","9"
"泊","7","9"
"樟","7","9"
"柳","7","9"
"慈","7","9"
"恰","7","9"
"崇","7","9"
"厌","7","9"
"雳","7","8"
"酋","7","8"
"躲","7","8"
"衔","7","8"
"臂","7","8"
"胃","7","8"
"琪","7","8"
"牢","7","8"
"爪","7","8"
"灌","7","8"
"泉","7","8"
"椒","7","8"
"梁","7","8"
"寺","7","8"
"哇","7","8"
"颖","7","7"
"霸","7","7"
"陋","7","7"
"镑","7","7"
"逢","7","7"
"辣","7","7"
"辖","7","7"
"践","7","7"
"贞","7","7"
"讶","7","7"
"茂","7","7"
"腰","7","7"
"肿","7","7"
"纠","7","7"
"秩","7","7"
"瞬","7","7"
"盾","7","7"
"盎","7","7"
"琼","7","7"
"珊","7","7"
"狭","7","7"
"澄","7","7"
"溢","7","7"
"杭","7","7"
"昔","7","7"
"捉","7","7"
"憾","7","7"
"愤","7","7"
"惹","7","7"
"弘","7","7"
"嫁","7","7"
"妨","7","7"
"妙","7","7"
"喘","7","7"
"吴","7","7"
"匠","7","7"
"劝","7","7"
"割","7","7"
"串","7","7"
"蟹","6","19"
"鲸","6","16"
"猎","6","14"
"岳","6","13"
"潟","6","12"
"仲","6","11"
"蜂","6","10"
"肠","6","10"
"刃","6","10"
"郁","6","9"
"赎","6","9"
"滚","6","9"
"驰","6","8"
"轿","6","8"
"缆","6","8"
"磋","6","8"
"汪","6","8"
"斑","6","8"
"悄","6","8"
"巧","6","8"
"宪","6","8"
"鹰","6","7"
"鹏","6","7"
"霾","6","7"
"钦","6","7"
"谣","6","7"
"蚀","6","7"
"胖","6","7"
"祈","6","7"
"碧","6","7"
"盲","6","7"
"瘫","6","7"
"瘤","6","7"
"痪","6","7"
"巩","6","7"
"寡","6","7"
"夸","6","7"
"囊","6","7"
"凝","6","7"
"骤","6","6"
"馈","6","6"
"霜","6","6"
"跻","6","6"
"谐","6","6"
"谍","6","6"
"誓","6","6"
"衷","6","6"
"蕴","6","6"
"莪","6","6"
"罹","6","6"
"绘","6","6"
"绑","6","6"
"纬","6","6"
"粗","6","6"
"竹","6","6"
"窗","6","6"
"窄","6","6"
"磊","6","6"
"碗","6","6"
"砂","6","6"
"矛","6","6"
"睐","6","6"
"瘟","6","6"
"痊","6","6"
"疼","6","6"
"爽","6","6"
"燥","6","6"
"熔","6","6"
"煌","6","6"
"漂","6","6"
"浙","6","6"
"沸","6","6"
"沦","6","6"
"汁","6","6"
"榴","6","6"
"朵","6","6"
"暑","6","6"
"旷","6","6"
"斩","6","6"
"敬","6","6"
"敞","6","6"
"撰","6","6"
"掩","6","6"
"拾","6","6"
"抬","6","6"
"抚","6","6"
"抖","6","6"
"抉","6","6"
"扯","6","6"
"惑","6","6"
"弊","6","6"
"幽","6","6"
"屠","6","6"
"寨","6","6"
"宰","6","6"
"妥","6","6"
"壮","6","6"
"埼","6","6"
"垮","6","6"
"垫","6","6"
"囤","6","6"
"嘴","6","6"
"咏","6","6"
"咎","6","6"
"吓","6","6"
"匿","6","6"
"勿","6","6"
"勉","6","6"
"劫","6","6"
"函","6","6"
"倦","6","6"
"俊","6","6"
"仗","6","6"
"仑","6","6"
"仇","6","6"
"饺","5","18"
"眯","5","16"
"梯","5","13"
"稻","5","12"
"胰","5","11"
"扇","5","11"
"鲑","5","10"
"蝶","5","10"
"瑰","5","9"
"亭","5","9"
"龟","5","8"
"恋","5","8"
"雌","5","7"
"锻","5","7"
"贤","5","7"
"萝","5","7"
"耕","5","7"
"翼","5","7"
"淋","5","7"
"嘲","5","7"
"黛","5","6"
"镍","5","6"
"肃","5","6"
"痴","5","6"
"牠","5","6"
"溶","5","6"
"浴","5","6"
"欠","5","6"
"桩","5","6"
"拦","5","6"
"拢","5","6"
"惩","5","6"
"悦","5","6"
"彰","5","6"
"彦","5","6"
"弟","5","6"
"弄","5","6"
"庸","5","6"
"帖","5","6"
"垂","5","6"
"噩","5","6"
"哀","5","6"
"吊","5","6"
"兄","5","6"
"饿","5","5"
"酪","5","5"
"酝","5","5"
"逸","5","5"
"週","5","5"
"辙","5","5"
"蹈","5","5"
"贪","5","5"
"裹","5","5"
"蛇","5","5"
"蕾","5","5"
"蒲","5","5"
"翅","5","5"
"罄","5","5"
"缝","5","5"
"纾","5","5"
"糊","5","5"
"窥","5","5"
"砸","5","5"
"盯","5","5"
"琴","5","5"
"琐","5","5"
"牲","5","5"
"溪","5","5"
"涯","5","5"
"涝","5","5"
"榨","5","5"
"栖","5","5"
"柬","5","5"
"撼","5","5"
"搏","5","5"
"揽","5","5"
"抹","5","5"
"愁","5","5"
"怜","5","5"
"宕","5","5"
"嫩","5","5"
"娥","5","5"
"姑","5","5"
"姐","5","5"
"埔","5","5"
"坎","5","5"
"哭","5","5"
"叉","5","5"
"厄","5","5"
"勘","5","5"
"僵","5","5"
"傍","5","5"
"乍","5","5"
"铂","4","11"
"钠","4","10"
"驼","4","8"
"豚","4","8"
"玫","4","8"
"鲨","4","7"
"铅","4","7"
"钞","4","7"
"茄","4","7"
"皱","4","7"
"爸","4","7"
"汹","4","7"
"娅","4","7"
"鳍","4","6"
"辐","4","6"
"萌","4","6"
"菠","4","6"
"翔","4","6"
"篷","4","6"
"澜","4","6"
"淀","4","6"
"浆","4","6"
"恤","4","6"
"姻","4","6"
"傻","4","6"
"鸣","4","5"
"馅","4","5"
"饥","4","5"
"颁","4","5"
"隼","4","5"
"钛","4","5"
"酯","4","5"
"遮","4","5"
"遣","4","5"
"辨","4","5"
"蜜","4","5"
"腹","4","5"
"胚","4","5"
"穴","4","5"
"畜","4","5"
"狄","4","5"
"烘","4","5"
"涩","4","5"
"氚","4","5"
"朱","4","5"
"昭","4","5"
"掠","4","5"
"拭","4","5"
"恨","4","5"
"復","4","5"
"徙","4","5"
"帽","4","5"
"巾","4","5"
"寅","4","5"
"孚","4","5"
"娘","4","5"
"咒","4","5"
"剖","4","5"
"仰","4","5"
"乙","4","5"
"麾","4","4"
"麽","4","4"
"鳌","4","4"
"魅","4","4"
"飘","4","4"
"靡","4","4"
"霞","4","4"
"阔","4","4"
"阐","4","4"
"铎","4","4"
"酵","4","4"
"郡","4","4"
"邱","4","4"
"遂","4","4"
"辜","4","4"
"轭","4","4"
"赋","4","4"
"谱","4","4"
"谜","4","4"
"裸","4","4"
"蝉","4","4"
"蛮","4","4"
"蚕","4","4"
"蔽","4","4"
"蔚","4","4"
"萧","4","4"
"苛","4","4"
"艳","4","4"
"羹","4","4"
"罐","4","4"
"缔","4","4"
"篪","4","4"
"秉","4","4"
"磨","4","4"
"磅","4","4"
"睫","4","4"
"甩","4","4"
"牺","4","4"
"烂","4","4"
"湿","4","4"
"渗","4","4"
"泪","4","4"
"殿","4","4"
"棱","4","4"
"梿","4","4"
"桨","4","4"
"斋","4","4"
"撇","4","4"
"揣","4","4"
"掺","4","4"
"拱","4","4"
"懈","4","4"
"悼","4","4"
"悔","4","4"
"帷","4","4"
"帆","4","4"
"巅","4","4"
"峙","4","4"
"屈","4","4"
"婆","4","4"
"奠","4","4"
"噪","4","4"
"喱","4","4"
"啊","4","4"
"哦","4","4"
"咽","4","4"
"咬","4","4"
"呛","4","4"
"君","4","4"
"吕","4","4"
"叛","4","4"
"亟","4","4"
"墓","3","8"
"骆","3","7"
"铀","3","7"
"钮","3","7"
"谎","3","7"
"葱","3","7"
"獭","3","7"
"棋","3","7"
"奄","3","7"
"飓","3","6"
"蝴","3","6"
"硫","3","6"
"畔","3","6"
"烷","3","6"
"孜","3","6"
"醇","3","5"
"轧","3","5"
"肪","3","5"
"琉","3","5"
"玲","3","5"
"煎","3","5"
"淇","3","5"
"棺","3","5"
"挝","3","5"
"岐","3","5"
"丛","3","5"
"麟","3","4"
"鸦","3","4"
"鱿","3","4"
"霏","3","4"
"袍","3","4"
"螃","3","4"
"芦","3","4"
"睿","3","4"
"滕","3","4"
"泵","3","4"
"氮","3","4"
"毋","3","4"
"棵","3","4"
"昏","3","4"
"掷","3","4"
"娃","3","4"
"坤","3","4"
"剃","3","4"
"兜","3","4"
"丘","3","4"
"齿","3","3"
"黯","3","3"
"骏","3","3"
"骇","3","3"
"骂","3","3"
"驯","3","3"
"顷","3","3"
"鞭","3","3"
"陵","3","3"
"陪","3","3"
"阱","3","3"
"闸","3","3"
"锌","3","3"
"醉","3","3"
"蹄","3","3"
"踵","3","3"
"踊","3","3"
"谛","3","3"
"谅","3","3"
"诠","3","3"
"裘","3","3"
"蟒","3","3"
"蝠","3","3"
"蝙","3","3"
"蘑","3","3"
"藉","3","3"
"蒋","3","3"
"菊","3","3"
"菇","3","3"
"芳","3","3"
"舵","3","3"
"臭","3","3"
"腥","3","3"
"腕","3","3"
"腔","3","3"
"胺","3","3"
"胸","3","3"
"肝","3","3"
"肚","3","3"
"肋","3","3"
"聆","3","3"
"缠","3","3"
"缕","3","3"
"绊","3","3"
"纲","3","3"
"纮","3","3"
"粪","3","3"
"籽","3","3"
"篝","3","3"
"筱","3","3"
"笛","3","3"
"竿","3","3"
"禧","3","3"
"祺","3","3"
"碌","3","3"
"矢","3","3"
"睹","3","3"
"睁","3","3"
"發","3","3"
"瘾","3","3"
"瑚","3","3"
"珂","3","3"
"珀","3","3"
"牟","3","3"
"燕","3","3"
"熬","3","3"
"煽","3","3"
"煞","3","3"
"焚","3","3"
"炬","3","3"
"瀚","3","3"
"漠","3","3"
"溉","3","3"
"渤","3","3"
"渊","3","3"
"涡","3","3"
"涛","3","3"
"泻","3","3"
"樊","3","3"
"榄","3","3"
"棘","3","3"
"梵","3","3"
"梗","3","3"
"桂","3","3"
"栽","3","3"
"枯","3","3"
"枝","3","3"
"朴","3","3"
"曙","3","3"
"暇","3","3"
"晴","3","3"
"晕","3","3"
"攸","3","3"
"擘","3","3"
"挠","3","3"
"扁","3","3"
"懒","3","3"
"慑","3","3"
"悠","3","3"
"悟","3","3"
"恳","3","3"
"徘","3","3"
"徊","3","3"
"帘","3","3"
"巫","3","3"
"宵","3","3"
"孵","3","3"
"嫦","3","3"
"婪","3","3"
"婧","3","3"
"奉","3","3"
"夷","3","3"
"塘","3","3"
"坪","3","3"
"喻","3","3"
"喉","3","3"
"叙","3","3"
"厕","3","3"
"卧","3","3"
"卑","3","3"
"匈","3","3"
"凑","3","3"
"冕","3","3"
"兔","3","3"
"傲","3","3"
"倩","3","3"
"俏","3","3"
"侮","3","3"
"侨","3","3"
"佈","3","3"
"亥","3","3"
"鳗","2","9"
"椎","2","7"
"烯","2","6"
"浜","2","6"
"姬","2","5"
"蜗","2","4"
"藻","2","4"
"膝","2","4"
"脊","2","4"
"爹","2","4"
"瀑","2","4"
"忡","2","4"
"庶","2","4"
"帛","2","4"
"寥","2","4"
"堺","2","4"
"堕","2","4"
"哆","2","4"
"兢","2","4"
"伞","2","4"
"骗","2","3"
"镓","2","3"
"钥","2","3"
"邹","2","3"
"逛","2","3"
"赁","2","3"
"贿","2","3"
"豌","2","3"
"谊","2","3"
"蛤","2","3"
"蚝","2","3"
"蒜","2","3"
"茫","2","3"
"芙","2","3"
"翩","2","3"
"粤","2","3"
"筷","2","3"
"穗","2","3"
"稽","2","3"
"磷","2","3"
"爷","2","3"
"焙","2","3"
"涮","2","3"
"氪","2","3"
"檬","2","3"
"橘","2","3"
"栗","2","3"
"柠","2","3"
"柑","2","3"
"晾","2","3"
"弯","2","3"
"婞","2","3"
"婉","2","3"
"呵","2","3"
"匙","2","3"
"俩","2","3"
"佑","2","3"
"鼎","2","2"
"魄","2","2"
"魂","2","2"
"骼","2","2"
"骸","2","2"
"骄","2","2"
"驭","2","2"
"顽","2","2"
"靓","2","2"
"霄","2","2"
"雯","2","2"
"雕","2","2"
"隶","2","2"
"隈","2","2"
"陌","2","2"
"陀","2","2"
"阎","2","2"
"闽","2","2"
"關","2","2"
"镶","2","2"
"镳","2","2"
"镝","2","2"
"镌","2","2"
"锯","2","2"
"锤","2","2"
"锚","2","2"
"锈","2","2"
"钵","2","2"
"钧","2","2"
"钝","2","2"
"钉","2","2"
"錤","2","2"
"銮","2","2"
"酶","2","2"
"酰","2","2"
"邸","2","2"
"邰","2","2"
"迦","2","2"
"辽","2","2"
"轩","2","2"
"蹿","2","2"
"蹒","2","2"
"跚","2","2"
"跋","2","2"
"趁","2","2"
"赣","2","2"
"谤","2","2"
"诽","2","2"
"诫","2","2"
"訪","2","2"
"觅","2","2"
"製","2","2"
"裙","2","2"
"蝗","2","2"
"蜡","2","2"
"蚶","2","2"
"虞","2","2"
"蓥","2","2"
"蓊","2","2"
"蓉","2","2"
"葛","2","2"
"莞","2","2"
"莓","2","2"
"荼","2","2"
"荔","2","2"
"茜","2","2"
"苯","2","2"
"芽","2","2"
"芭","2","2"
"芒","2","2"
"腻","2","2"
"肛","2","2"
"肇","2","2"
"聿","2","2"
"羞","2","2"
"缸","2","2"
"缤","2","2"
"绽","2","2"
"绵","2","2"
"绰","2","2"
"纱","2","2"
"糯","2","2"
"粿","2","2"
"竣","2","2"
"竖","2","2"
"窟","2","2"
"窘","2","2"
"窒","2","2"
"稣","2","2"
"稠","2","2"
"祷","2","2"
"祉","2","2"
"碟","2","2"
"矩","2","2"
"瞒","2","2"
"眷","2","2"
"盔","2","2"
"盆","2","2"
"癸","2","2"
"痘","2","2"
"瓣","2","2"
"瑙","2","2"
"猖","2","2"
"犬","2","2"
"犀","2","2"
"熙","2","2"
"熏","2","2"
"熄","2","2"
"焕","2","2"
"烛","2","2"
"烙","2","2"
"炫","2","2"
"炙","2","2"
"灶","2","2"
"澎","2","2"
"漆","2","2"
"溺","2","2"
"溜","2","2"
"湄","2","2"
"湃","2","2"
"渺","2","2"
"渣","2","2"
"渝","2","2"
"淆","2","2"
"涸","2","2"
"涤","2","2"
"涅","2","2"
"浑","2","2"
"浇","2","2"
"洼","2","2"
"洄","2","2"
"沾","2","2"
"沽","2","2"
"汛","2","2"
"汀","2","2"
"毙","2","2"
"歼","2","2"
"歪","2","2"
"橙","2","2"
"橄","2","2"
"榷","2","2"
"椰","2","2"
"棍","2","2"
"梶","2","2"
"條","2","2"
"柒","2","2"
"杪","2","2"
"朔","2","2"
"昼","2","2"
"昕","2","2"
"於","2","2"
"斜","2","2"
"斌","2","2"
"攒","2","2"
"撬","2","2"
"捣","2","2"
"捡","2","2"
"戚","2","2"
"憋","2","2"
"慷","2","2"
"慨","2","2"
"悸","2","2"
"悚","2","2"
"恪","2","2"
"怠","2","2"
"忱","2","2"
"弭","2","2"
"弩","2","2"
"弓","2","2"
"庇","2","2"
"巷","2","2"
"嵌","2","2"
"崽","2","2"
"崔","2","2"
"尧","2","2"
"寂","2","2"
"孝","2","2"
"娩","2","2"
"妹","2","2"
"妒","2","2"
"奸","2","2"
"奧","2","2"
"壶","2","2"
"墅","2","2"
"報","2","2"
"堤","2","2"
"坷","2","2"
"嘛","2","2"
"嘘","2","2"
"唾","2","2"
"唤","2","2"
"哨","2","2"
"哗","2","2"
"咸","2","2"
"叮","2","2"
"叕","2","2"
"叒","2","2"
"卤","2","2"
"匪","2","2"
"剪","2","2"
"凹","2","2"
"凶","2","2"
"凖","2","2"
"冯","2","2"
"僚","2","2"
"倪","2","2"
"倚","2","2"
"倘","2","2"
"俨","2","2"
"乾","2","2"
"嗽","1","5"
"咳","1","5"
"叻","1","5"
"钓","1","4"
"滇","1","4"
"榕","1","4"
"朥","1","4"
"鲱","1","3"
"锕","1","3"
"茅","1","3"
"脞","1","3"
"笹","1","3"
"氦","1","3"
"桧","1","3"
"杏","1","3"
"會","1","3"
"嫣","1","3"
"咪","1","3"
"麒","1","2"
"鹦","1","2"
"鹉","1","2"
"鲷","1","2"
"鲔","1","2"
"馏","1","2"
"铮","1","2"
"铌","1","2"
"钙","1","2"
"赂","1","2"
"袁","1","2"
"處","1","2"
"葫","1","2"
"苒","1","2"
"胳","1","2"
"缪","1","2"
"绒","1","2"
"睾","1","2"
"盏","1","2"
"疹","1","2"
"疱","1","2"
"疤","1","2"
"瑜","1","2"
"玟","1","2"
"猩","1","2"
"狩","1","2"
"熠","1","2"
"煲","1","2"
"焯","1","2"
"楞","1","2"
"枫","1","2"
"暹","1","2"
"晸","1","2"
"愉","1","2"
"彤","1","2"
"強","1","2"
"廖","1","2"
"岌","1","2"
"娓","1","2"
"姗","1","2"
"喳","1","2"
"喋","1","2"
"啧","1","2"
"哩","1","2"
"哔","1","2"
"哉","1","2"
"咄","1","2"
"呱","1","2"
"呜","1","2"
"呗","1","2"
"叽","1","2"
"凿","1","2"
"伺","1","2"
"乖","1","2"
"黝","1","1"
"鹤","1","1"
"鹜","1","1"
"鹘","1","1"
"鹊","1","1"
"鸽","1","1"
"鸥","1","1"
"鸠","1","1"
"鳟","1","1"
"鳄","1","1"
"鲣","1","1"
"鲟","1","1"
"鰤","1","1"
"魁","1","1"
"髯","1","1"
"體","1","1"
"髓","1","1"
"骰","1","1"
"骞","1","1"
"骋","1","1"
"驿","1","1"
"馨","1","1"
"馥","1","1"
"饕","1","1"
"颤","1","1"
"颓","1","1"
"颅","1","1"
"韶","1","1"
"鞄","1","1"
"靶","1","1"
"靴","1","1"
"靛","1","1"
"靖","1","1"
"霆","1","1"
"離","1","1"
"雏","1","1"
"隻","1","1"
"隙","1","1"
"陲","1","1"
"陨","1","1"
"陡","1","1"
"陛","1","1"
"阮","1","1"
"阜","1","1"
"阙","1","1"
"阖","1","1"
"阀","1","1"
"闷","1","1"
"闫","1","1"
"闢","1","1"
"镰","1","1"
"镭","1","1"
"镬","1","1"
"镊","1","1"
"镁","1","1"
"锺","1","1"
"锵","1","1"
"锣","1","1"
"锗","1","1"
"锏","1","1"
"铿","1","1"
"铸","1","1"
"铵","1","1"
"铢","1","1"
"铟","1","1"
"铑","1","1"
"钳","1","1"
"钰","1","1"
"钯","1","1"
"钚","1","1"
"钕","1","1"
"钒","1","1"
"钍","1","1"
"鑫","1","1"
"鐵","1","1"
"鏈","1","1"
"鍵","1","1"
"錦","1","1"
"釜","1","1"
"醋","1","1"
"邵","1","1"
"遽","1","1"
"遑","1","1"
"這","1","1"
"逗","1","1"
"逍","1","1"
"迥","1","1"
"迂","1","1"
"辰","1","1"
"辦","1","1"
"辄","1","1"
"車","1","1"
"躏","1","1"
"蹰","1","1"
"蹭","1","1"
"蹦","1","1"
"蹂","1","1"
"踟","1","1"
"踞","1","1"
"跺","1","1"
"跪","1","1"
"趸","1","1"
"赝","1","1"
"赘","1","1"
"赊","1","1"
"赈","1","1"
"贻","1","1"
"贮","1","1"
"資","1","1"
"豉","1","1"
"谬","1","1"
"谩","1","1"
"谧","1","1"
"谙","1","1"
"谘","1","1"
"诩","1","1"
"诧","1","1"
"诣","1","1"
"诟","1","1"
"诅","1","1"
"讷","1","1"
"讳","1","1"
"議","1","1"
"譬","1","1"
"說","1","1"
"詝","1","1"
"註","1","1"
"訊","1","1"
"觑","1","1"
"視","1","1"
"褶","1","1"
"褪","1","1"
"褒","1","1"
"褐","1","1"
"裾","1","1"
"裡","1","1"
"袤","1","1"
"袒","1","1"
"袂","1","1"
"衅","1","1"
"蠢","1","1"
"蟑","1","1"
"螂","1","1"
"蝇","1","1"
"蜥","1","1"
"蜕","1","1"
"蜊","1","1"
"蛳","1","1"
"蚊","1","1"
"虹","1","1"
"蕉","1","1"
"蔻","1","1"
"蔑","1","1"
"蓓","1","1"
"萤","1","1"
"莽","1","1"
"莹","1","1"
"荚","1","1"
"茵","1","1"
"苓","1","1"
"苍","1","1"
"芹","1","1"
"芥","1","1"
"芋","1","1"
"舔","1","1"
"與","1","1"
"膳","1","1"
"膛","1","1"
"膏","1","1"
"膀","1","1"
"腮","1","1"
"脖","1","1"
"脐","1","1"
"肾","1","1"
"肮","1","1"
"肘","1","1"
"聯","1","1"
"聞","1","1"
"耸","1","1"
"耦","1","1"
"耆","1","1"
"翡","1","1"
"翠","1","1"
"翘","1","1"
"羨","1","1"
